Unnamed: 0,age,weight(kg),height(m),gender,BMI,BMR,activity_level,calories_to_maintain_weight,BMI_tags,Label,Dietary restriction,Allergies,Meal Plan
12035,29,67.86886166400981,1.6322672043169033,F,25.47346687442263,1447.726,1.5,2171.589,9,28,Vegan,,"{'Monday': {'breakfast': 'Overnight Oats with Chia Seeds, Almond Milk, and Berries', 'lunch': 'Quinoa Salad with Roasted Chickpeas, Avocado, and Mixed Vegetables', 'dinner': 'Lentil Soup with Kale and Carrots'}, 'Tuesday': {'breakfast': 'Smoothie with Spinach, Banana, Almond Milk, and Flaxseeds', 'lunch': 'Stuffed Bell Peppers with Brown Rice, Black Beans, and Salsa', 'dinner': 'Tofu Stir-fry with Broccoli, Carrots, and Tamari'}, 'Wednesday': {'breakfast': 'Chia Pudding with Coconut Milk and Fresh Mango', 'lunch': 'Vegan Buddha Bowl with Roasted Sweet Potatoes, Quinoa, and Tahini Dressing', 'dinner': 'Vegan Tacos with Black Beans, Avocado, and Pico de Gallo'}, 'Thursday': {'breakfast': 'Avocado Toast on Whole Grain Bread with Tomato', 'lunch': 'Vegan Caesar Salad with Tofu Croutons and Lemon Tahini Dressing', 'dinner': 'Chickpea Curry with Spinach and Coconut Milk, served with Basmati Rice'}, 'Friday': {'breakfast': 'Vegan Pancakes with Maple Syrup and Fresh Berries', 'lunch': 'Vegan Wrap with Hummus, Cucumbers, Spinach, and Carrots', 'dinner': 'Vegan Chili with Kidney Beans, Tomatoes, and Corn'}, 'Saturday': {'breakfast': 'Tofu Scramble with Spinach, Mushrooms, and Tomatoes', 'lunch': 'Vegan Sushi with Avocado, Cucumber, and Carrots', 'dinner': 'Zucchini Noodles with Vegan Pesto and Cherry Tomatoes'}, 'Sunday': {'breakfast': 'Acai Bowl with Granola, Banana, and Coconut Flakes', 'lunch': 'Vegan Grain Bowl with Quinoa, Roasted Veggies, and a Lemon Tahini Dressing', 'dinner': 'Vegan Stir-fry with Tempeh, Bell Peppers, and Snow Peas'}}"
9186,20,57.06468412953488,1.632419773237581,F,21.41429219721944,1386.332,1.3,1802.2316000000003,8,16,Vegan,Peanuts,"{'Monday': {'breakfast': 'Overnight Oats with Chia Seeds, Almond Milk, and Berries', 'lunch': 'Quinoa Salad with Roasted Chickpeas, Avocado, and Mixed Vegetables', 'dinner': 'Lentil Soup with Kale and Carrots'}, 'Tuesday': {'breakfast': 'Smoothie with Spinach, Banana, Almond Milk, and Flaxseeds', 'lunch': 'Stuffed Bell Peppers with Brown Rice, Black Beans, and Salsa', 'dinner': 'Tofu Stir-fry with Broccoli, Carrots, and Tamari'}, 'Wednesday': {'breakfast': 'Chia Pudding with Coconut Milk and Fresh Mango', 'lunch': 'Vegan Buddha Bowl with Roasted Sweet Potatoes, Quinoa, and Tahini Dressing', 'dinner': 'Vegan Tacos with Black Beans, Avocado, and Pico de Gallo'}, 'Thursday': {'breakfast': 'Avocado Toast on Whole Grain Bread with Tomato', 'lunch': 'Vegan Caesar Salad with Tofu Croutons and Lemon Tahini Dressing', 'dinner': 'Chickpea Curry with Spinach and Coconut Milk, served with Basmati Rice'}, 'Friday': {'breakfast': 'Vegan Pancakes with Maple Syrup and Fresh Berries', 'lunch': 'Vegan Wrap with Hummus, Cucumbers, Spinach, and Carrots', 'dinner': 'Vegan Chili with Kidney Beans, Tomatoes, and Corn'}, 'Saturday': {'breakfast': 'Tofu Scramble with Spinach, Mushrooms, and Tomatoes', 'lunch': 'Vegan Sushi with Avocado, Cucumber, and Carrots', 'dinner': 'Zucchini Noodles with Vegan Pesto and Cherry Tomatoes'}, 'Sunday': {'breakfast': 'Acai Bowl with Granola, Banana, and Coconut Flakes', 'lunch': 'Vegan Grain Bowl with Quinoa, Roasted Veggies, and a Lemon Tahini Dressing', 'dinner': 'Vegan Stir-fry with Tempeh, Bell Peppers, and Snow Peas'}}"
23096,48,97.34247824694808,1.6314443732676922,F,36.57277026722031,1641.233,1.7,2790.0961,9,31,,Gluten,"{'Monday': {'breakfast': 'Chia Seed Pudding with Coconut Milk and Berries', 'lunch': 'Grilled Chicken Salad with Mixed Greens and Avocado', 'dinner': 'Grilled Salmon with Roasted Sweet Potatoes and Steamed Broccoli'}, 'Tuesday': {'breakfast': 'Smoothie with Banana, Spinach, Almond Milk, and Peanut Butter', 'lunch': 'Turkey Lettuce Wraps with Avocado and Tomato', 'dinner': 'Baked Chicken with Quinoa and Roasted Brussels Sprouts'}, 'Wednesday': {'breakfast': 'Oatmeal with Almond Butter and Fresh Berries (gluten-free oats)', 'lunch': 'Grilled Shrimp Salad with Mixed Greens and Lemon Dressing', 'dinner': 'Beef Stir-fry with Bell Peppers and Cauliflower Rice'}, 'Thursday': {'breakfast': 'Fruit Salad with Chia Seeds and Coconut Yogurt', 'lunch': 'Chicken and Avocado Salad with Olive Oil and Lemon', 'dinner': 'Grilled Pork Chops with Roasted Vegetables and Quinoa'}, 'Friday': {'breakfast': 'Smoothie Bowl with Frozen Berries, Spinach, and Almond Milk', 'lunch': 'Quinoa Bowl with Roasted Vegetables and Chickpeas', 'dinner': 'Grilled Steak with Sweet Potato Fries and Steamed Green Beans'}, 'Saturday': {'breakfast': 'Scrambled Eggs with Spinach and Avocado', 'lunch': 'Zucchini Noodles with Marinara Sauce and Ground Turkey', 'dinner': 'Baked Cod with Roasted Asparagus and Brown Rice'}, 'Sunday': {'breakfast': 'Almond Flour Pancakes with Maple Syrup and Fresh Fruit', 'lunch': 'Lentil Soup with a side of Fresh Greens', 'dinner': 'Chicken Stir-fry with Mixed Vegetables and Cauliflower Rice'}}"
22853,51,97.04247722465249,1.6307676319365354,M,36.49032308877202,1864.066,1.5,2796.099,9,31,Keto,Gluten,"{'Monday': {'breakfast': 'Chia Seed Pudding with Coconut Milk and Berries', 'lunch': 'Grilled Chicken Salad with Mixed Greens and Avocado', 'dinner': 'Grilled Salmon with Roasted Sweet Potatoes and Steamed Broccoli'}, 'Tuesday': {'breakfast': 'Smoothie with Banana, Spinach, Almond Milk, and Peanut Butter', 'lunch': 'Turkey Lettuce Wraps with Avocado and Tomato', 'dinner': 'Baked Chicken with Quinoa and Roasted Brussels Sprouts'}, 'Wednesday': {'breakfast': 'Oatmeal with Almond Butter and Fresh Berries (gluten-free oats)', 'lunch': 'Grilled Shrimp Salad with Mixed Greens and Lemon Dressing', 'dinner': 'Beef Stir-fry with Bell Peppers and Cauliflower Rice'}, 'Thursday': {'breakfast': 'Fruit Salad with Chia Seeds and Coconut Yogurt', 'lunch': 'Chicken and Avocado Salad with Olive Oil and Lemon', 'dinner': 'Grilled Pork Chops with Roasted Vegetables and Quinoa'}, 'Friday': {'breakfast': 'Smoothie Bowl with Frozen Berries, Spinach, and Almond Milk', 'lunch': 'Quinoa Bowl with Roasted Vegetables and Chickpeas', 'dinner': 'Grilled Steak with Sweet Potato Fries and Steamed Green Beans'}, 'Saturday': {'breakfast': 'Scrambled Eggs with Spinach and Avocado', 'lunch': 'Zucchini Noodles with Marinara Sauce and Ground Turkey', 'dinner': 'Baked Cod with Roasted Asparagus and Brown Rice'}, 'Sunday': {'breakfast': 'Almond Flour Pancakes with Maple Syrup and Fresh Fruit', 'lunch': 'Lentil Soup with a side of Fresh Greens', 'dinner': 'Chicken Stir-fry with Mixed Vegetables and Cauliflower Rice'}}"
20414,43,89.95983991340891,1.6321886122019762,F,33.76820588229985,1593.987,1.5,2390.9805,9,29,,Dairy,"{'Monday': {'breakfast': 'Oatmeal with Almond Butter and Fresh Berries', 'lunch': 'Grilled Chicken Salad with Mixed Greens and Avocado', 'dinner': 'Grilled Salmon with Roasted Vegetables and Quinoa'}, 'Tuesday': {'breakfast': 'Smoothie with Banana, Strawberries, and Almond Milk', 'lunch': 'Turkey and Avocado Wrap with Whole Grain Tortilla', 'dinner': 'Grilled Chicken with Sweet Potato and Steamed Broccoli'}, 'Wednesday': {'breakfast': 'Chia Seed Pudding with Almond Milk, Berries, and Flaxseeds', 'lunch': 'Quinoa Bowl with Roasted Vegetables and Chickpeas', 'dinner': 'Beef Stir-fry with Bell Peppers and Cauliflower Rice'}, 'Thursday': {'breakfast': 'Fruit Salad with a Drizzle of Honey and Chia Seeds', 'lunch': 'Tuna Salad with Mixed Greens and Lemon Dressing', 'dinner': 'Baked Chicken with Brown Rice and Steamed Asparagus'}, 'Friday': {'breakfast': 'Avocado Toast with Tomato and Olive Oil', 'lunch': 'Lentil Soup with Whole Grain Crackers', 'dinner': 'Grilled Pork Chops with Mashed Sweet Potatoes and Steamed Green Beans'}, 'Saturday': {'breakfast': 'Smoothie Bowl with Spinach, Banana, and Almond Milk', 'lunch': 'Vegetable Stir-fry with Tofu and Rice Noodles', 'dinner': 'Grilled Steak with Sweet Potato and Roasted Brussels Sprouts'}, 'Sunday': {'breakfast': 'Whole Wheat Pancakes with Maple Syrup and Fresh Fruit', 'lunch': 'Grilled Chicken Caesar Salad (no dairy in dressing)', 'dinner': 'Pasta with Marinara Sauce and Grilled Vegetables'}}"
19049,40,86.84324923647807,1.632652330260016,F,32.579816894359624,1578.246,1.5,2367.369,9,29,,,"{'Monday': {'breakfast': 'Scrambled Eggs', 'lunch': 'Grilled Chicken Salad', 'dinner': 'Roasted Veggies with Fish'}, 'Tuesday': {'breakfast': 'Oatmeal with Banana', 'lunch': 'Turkey Sandwich', 'dinner': 'Pasta with Vegetables'}, 'Wednesday': {'breakfast': 'Fruit Smoothie', 'lunch': 'Chicken Caesar Salad', 'dinner': 'Baked Fish with Quinoa'}, 'Thursday': {'breakfast': 'Yogurt with Nuts', 'lunch': 'Grain Bowl with Chicken', 'dinner': 'Veggie Stir-fry'}, 'Friday': {'breakfast': 'Avocado Toast', 'lunch': 'Chickpea Salad', 'dinner': 'Roasted Chicken with Veggies'}, 'Saturday': {'breakfast': 'Pancakes', 'lunch': 'Tuna Salad', 'dinner': 'Vegetable Lasagna'}, 'Sunday': {'breakfast': 'Bagel with Cream Cheese', 'lunch': 'Salmon Salad', 'dinner': 'Stuffed Peppers'}}"
14988,32,75.17137341157542,1.6310259805355276,M,28.25730421134713,1693.761,1.5,2540.6415,9,30,Vegetarian,Shellfish,"{'Monday': {'breakfast': 'Avocado with Chia Seeds', 'lunch': 'Spinach Salad with Olive Oil and Lemon', 'dinner': 'Cauliflower Rice Stir-fry with Tofu'}, 'Tuesday': {'breakfast': 'Chia Seed Pudding (coconut milk)', 'lunch': 'Zucchini Noodles with Avocado Pesto', 'dinner': 'Grilled Portobello Mushrooms with Salad'}, 'Wednesday': {'breakfast': 'Almond Butter with Celery', 'lunch': 'Grilled Tofu Salad with Avocado', 'dinner': 'Eggplant and Zucchini Bake with Olive Oil'}, 'Thursday': {'breakfast': 'Coconut Yogurt with Berries and Chia Seeds', 'lunch': 'Keto Vegan Salad with Avocado', 'dinner': 'Stuffed Bell Peppers with Cauliflower Rice'}, 'Friday': {'breakfast': 'Coconut Milk Smoothie with Protein Powder', 'lunch': 'Grilled Cauliflower Steaks', 'dinner': 'Vegan Cauliflower and Coconut Curry'}, 'Saturday': {'breakfast': 'Spinach and Avocado Smoothie', 'lunch': 'Zucchini Noodles with Vegan Alfredo Sauce', 'dinner': 'Grilled Portobello Mushrooms with Salad'}, 'Sunday': {'breakfast': 'Almond Yogurt with Chia Seeds and Berries', 'lunch': 'Avocado and Tomato Salad', 'dinner': 'Tofu Stir-fry with Broccoli and Mushrooms'}}"
12835,27,67.31393768268393,1.631405210901547,M,25.29189126506237,1620.304,1.7,2754.5168,9,31,,Shellfish,"{'Monday': {'breakfast': 'Oatmeal with Fresh Berries and Almond Butter', 'lunch': 'Grilled Chicken Salad with Mixed Greens and Balsamic Vinaigrette', 'dinner': 'Salmon with Roasted Vegetables and Quinoa'}, 'Tuesday': {'breakfast': 'Fruit Smoothie with Banana, Strawberries, and Almond Milk', 'lunch': 'Turkey and Avocado Wrap with Whole Grain Tortilla', 'dinner': 'Grilled Chicken with Sweet Potato and Broccoli'}, 'Wednesday': {'breakfast': 'Chia Pudding with Almond Milk, Berries, and Almond Butter', 'lunch': 'Quinoa Bowl with Roasted Vegetables and Chickpeas', 'dinner': 'Beef Stir-fry with Bell Peppers and Cauliflower Rice'}, 'Thursday': {'breakfast': 'Greek Yogurt with Granola and Mixed Berries', 'lunch': 'Tuna Salad with Mixed Greens and Lemon Vinaigrette', 'dinner': 'Baked Chicken with Brown Rice and Steamed Asparagus'}, 'Friday': {'breakfast': 'Avocado Toast with Tomato', 'lunch': 'Lentil Soup with Whole Grain Crackers', 'dinner': 'Grilled Pork Chops with Mashed Potatoes and Steamed Green Beans'}, 'Saturday': {'breakfast': 'Scrambled Tofu with Spinach and Mushrooms', 'lunch': 'Vegetable Stir-fry with Tofu and Rice Noodles', 'dinner': 'Grilled Steak with Sweet Potato and Roasted Brussels Sprouts'}, 'Sunday': {'breakfast': 'Whole Wheat Pancakes with Maple Syrup and Fresh Fruit', 'lunch': 'Grilled Chicken Caesar Salad (no shellfish)', 'dinner': 'Pasta with Marinara Sauce and Grilled Vegetables'}}"
11006,22,63.04433685157027,1.631681767477044,F,23.679643480940072,1434.212,1.5,2151.318,8,18,Vegan,Gluten,"{'Monday': {'breakfast': 'Overnight Oats with Chia Seeds, Almond Milk, and Berries', 'lunch': 'Quinoa Salad with Roasted Chickpeas, Avocado, and Mixed Vegetables', 'dinner': 'Lentil Soup with Kale and Carrots'}, 'Tuesday': {'breakfast': 'Smoothie with Spinach, Banana, Almond Milk, and Flaxseeds', 'lunch': 'Stuffed Bell Peppers with Brown Rice, Black Beans, and Salsa', 'dinner': 'Tofu Stir-fry with Broccoli, Carrots, and Tamari'}, 'Wednesday': {'breakfast': 'Chia Pudding with Coconut Milk and Fresh Mango', 'lunch': 'Vegan Buddha Bowl with Roasted Sweet Potatoes, Quinoa, and Tahini Dressing', 'dinner': 'Vegan Tacos with Black Beans, Avocado, and Pico de Gallo'}, 'Thursday': {'breakfast': 'Avocado Toast on Whole Grain Bread with Tomato', 'lunch': 'Vegan Caesar Salad with Tofu Croutons and Lemon Tahini Dressing', 'dinner': 'Chickpea Curry with Spinach and Coconut Milk, served with Basmati Rice'}, 'Friday': {'breakfast': 'Vegan Pancakes with Maple Syrup and Fresh Berries', 'lunch': 'Vegan Wrap with Hummus, Cucumbers, Spinach, and Carrots', 'dinner': 'Vegan Chili with Kidney Beans, Tomatoes, and Corn'}, 'Saturday': {'breakfast': 'Tofu Scramble with Spinach, Mushrooms, and Tomatoes', 'lunch': 'Vegan Sushi with Avocado, Cucumber, and Carrots', 'dinner': 'Zucchini Noodles with Vegan Pesto and Cherry Tomatoes'}, 'Sunday': {'breakfast': 'Acai Bowl with Granola, Banana, and Coconut Flakes', 'lunch': 'Vegan Grain Bowl with Quinoa, Roasted Veggies, and a Lemon Tahini Dressing', 'dinner': 'Vegan Stir-fry with Tempeh, Bell Peppers, and Snow Peas'}}"
14235,30,75.8593055771865,1.6323461409334628,F,28.46979560031624,1519.748,1.2,1823.6976,9,25,Keto,Gluten,"{'Monday': {'breakfast': 'Chia Seed Pudding with Coconut Milk and Berries', 'lunch': 'Grilled Chicken Salad with Mixed Greens and Avocado', 'dinner': 'Grilled Salmon with Roasted Sweet Potatoes and Steamed Broccoli'}, 'Tuesday': {'breakfast': 'Smoothie with Banana, Spinach, Almond Milk, and Peanut Butter', 'lunch': 'Turkey Lettuce Wraps with Avocado and Tomato', 'dinner': 'Baked Chicken with Quinoa and Roasted Brussels Sprouts'}, 'Wednesday': {'breakfast': 'Oatmeal with Almond Butter and Fresh Berries (gluten-free oats)', 'lunch': 'Grilled Shrimp Salad with Mixed Greens and Lemon Dressing', 'dinner': 'Beef Stir-fry with Bell Peppers and Cauliflower Rice'}, 'Thursday': {'breakfast': 'Fruit Salad with Chia Seeds and Coconut Yogurt', 'lunch': 'Chicken and Avocado Salad with Olive Oil and Lemon', 'dinner': 'Grilled Pork Chops with Roasted Vegetables and Quinoa'}, 'Friday': {'breakfast': 'Smoothie Bowl with Frozen Berries, Spinach, and Almond Milk', 'lunch': 'Quinoa Bowl with Roasted Vegetables and Chickpeas', 'dinner': 'Grilled Steak with Sweet Potato Fries and Steamed Green Beans'}, 'Saturday': {'breakfast': 'Scrambled Eggs with Spinach and Avocado', 'lunch': 'Zucchini Noodles with Marinara Sauce and Ground Turkey', 'dinner': 'Baked Cod with Roasted Asparagus and Brown Rice'}, 'Sunday': {'breakfast': 'Almond Flour Pancakes with Maple Syrup and Fresh Fruit', 'lunch': 'Lentil Soup with a side of Fresh Greens', 'dinner': 'Chicken Stir-fry with Mixed Vegetables and Cauliflower Rice'}}"
20361,44,93.67640662937929,1.6313657836106426,M,35.1987730185612,1865.85,1.5,2798.775,9,31,Vegetarian,Shellfish,"{'Monday': {'breakfast': 'Avocado with Chia Seeds', 'lunch': 'Spinach Salad with Olive Oil and Lemon', 'dinner': 'Cauliflower Rice Stir-fry with Tofu'}, 'Tuesday': {'breakfast': 'Chia Seed Pudding (coconut milk)', 'lunch': 'Zucchini Noodles with Avocado Pesto', 'dinner': 'Grilled Portobello Mushrooms with Salad'}, 'Wednesday': {'breakfast': 'Almond Butter with Celery', 'lunch': 'Grilled Tofu Salad with Avocado', 'dinner': 'Eggplant and Zucchini Bake with Olive Oil'}, 'Thursday': {'breakfast': 'Coconut Yogurt with Berries and Chia Seeds', 'lunch': 'Keto Vegan Salad with Avocado', 'dinner': 'Stuffed Bell Peppers with Cauliflower Rice'}, 'Friday': {'breakfast': 'Coconut Milk Smoothie with Protein Powder', 'lunch': 'Grilled Cauliflower Steaks', 'dinner': 'Vegan Cauliflower and Coconut Curry'}, 'Saturday': {'breakfast': 'Spinach and Avocado Smoothie', 'lunch': 'Zucchini Noodles with Vegan Alfredo Sauce', 'dinner': 'Grilled Portobello Mushrooms with Salad'}, 'Sunday': {'breakfast': 'Almond Yogurt with Chia Seeds and Berries', 'lunch': 'Avocado and Tomato Salad', 'dinner': 'Tofu Stir-fry with Broccoli and Mushrooms'}}"
10741,23,61.11451820480696,1.6314323348916049,M,22.96181750023237,1562.585,1.3,2031.3605,8,17,Diabetic,Shellfish,"{'Monday': {'breakfast': 'Avocado with Chia Seeds', 'lunch': 'Spinach Salad with Olive Oil and Lemon', 'dinner': 'Cauliflower Rice Stir-fry with Tofu'}, 'Tuesday': {'breakfast': 'Chia Seed Pudding (coconut milk)', 'lunch': 'Zucchini Noodles with Avocado Pesto', 'dinner': 'Grilled Portobello Mushrooms with Salad'}, 'Wednesday': {'breakfast': 'Almond Butter with Celery', 'lunch': 'Grilled Tofu Salad with Avocado', 'dinner': 'Eggplant and Zucchini Bake with Olive Oil'}, 'Thursday': {'breakfast': 'Coconut Yogurt with Berries and Chia Seeds', 'lunch': 'Keto Salad with Avocado', 'dinner': 'Stuffed Bell Peppers with Cauliflower Rice'}, 'Friday': {'breakfast': 'Coconut Milk Smoothie with Protein Powder', 'lunch': 'Grilled Cauliflower Steaks', 'dinner': 'Vegan Cauliflower and Coconut Curry'}, 'Saturday': {'breakfast': 'Spinach and Avocado Smoothie', 'lunch': 'Zucchini Noodles with Vegan Alfredo Sauce', 'dinner': 'Grilled Portobello Mushrooms with Salad'}, 'Sunday': {'breakfast': 'Almond Yogurt with Chia Seeds and Berries', 'lunch': 'Avocado and Tomato Salad', 'dinner': 'Tofu Stir-fry with Broccoli and Mushrooms'}}"
21769,42,94.5681394818614,1.6322533353016435,F,35.495207184010106,1642.937,1.2,1971.5244,9,26,Keto,Shellfish,"{'Monday': {'breakfast': 'Avocado with Eggs', 'lunch': 'Shrimp Salad with Olive Oil', 'dinner': 'Grilled Salmon with Asparagus'}, 'Tuesday': {'breakfast': 'Chia Seed Pudding (coconut milk)', 'lunch': 'Tuna Salad with Olive Oil', 'dinner': 'Zucchini Noodles with Pesto'}, 'Wednesday': {'breakfast': 'Spinach and Bacon Omelette', 'lunch': 'Cobb Salad', 'dinner': 'Beef Stir-fry with Broccoli'}, 'Thursday': {'breakfast': 'Almond Butter with Celery', 'lunch': 'Grilled Shrimp with Avocado', 'dinner': 'Cauliflower Rice with Shrimp'}, 'Friday': {'breakfast': 'Egg Muffins with Spinach', 'lunch': 'Avocado Tuna Salad', 'dinner': 'Roasted Chicken with Brussels Sprouts'}, 'Saturday': {'breakfast': 'Coconut Yogurt with Chia Seeds', 'lunch': 'Eggplant and Mozzarella Bake (dairy-free mozzarella)', 'dinner': 'Lamb Chops with Cauliflower Mash'}, 'Sunday': {'breakfast': 'Coconut Milk Smoothie', 'lunch': 'Keto Taco Salad', 'dinner': 'Pork Belly with Roasted Vegetables'}}"
15485,30,74.78173596830628,1.632671318727375,M,28.054208186112685,1702.845,1.3,2213.6985,9,28,,Gluten,"{'Monday': {'breakfast': 'Chia Seed Pudding with Coconut Milk and Berries', 'lunch': 'Grilled Chicken Salad with Mixed Greens and Avocado', 'dinner': 'Grilled Salmon with Roasted Sweet Potatoes and Steamed Broccoli'}, 'Tuesday': {'breakfast': 'Smoothie with Banana, Spinach, Almond Milk, and Peanut Butter', 'lunch': 'Turkey Lettuce Wraps with Avocado and Tomato', 'dinner': 'Baked Chicken with Quinoa and Roasted Brussels Sprouts'}, 'Wednesday': {'breakfast': 'Oatmeal with Almond Butter and Fresh Berries (gluten-free oats)', 'lunch': 'Grilled Shrimp Salad with Mixed Greens and Lemon Dressing', 'dinner': 'Beef Stir-fry with Bell Peppers and Cauliflower Rice'}, 'Thursday': {'breakfast': 'Fruit Salad with Chia Seeds and Coconut Yogurt', 'lunch': 'Chicken and Avocado Salad with Olive Oil and Lemon', 'dinner': 'Grilled Pork Chops with Roasted Vegetables and Quinoa'}, 'Friday': {'breakfast': 'Smoothie Bowl with Frozen Berries, Spinach, and Almond Milk', 'lunch': 'Quinoa Bowl with Roasted Vegetables and Chickpeas', 'dinner': 'Grilled Steak with Sweet Potato Fries and Steamed Green Beans'}, 'Saturday': {'breakfast': 'Scrambled Eggs with Spinach and Avocado', 'lunch': 'Zucchini Noodles with Marinara Sauce and Ground Turkey', 'dinner': 'Baked Cod with Roasted Asparagus and Brown Rice'}, 'Sunday': {'breakfast': 'Almond Flour Pancakes with Maple Syrup and Fresh Fruit', 'lunch': 'Lentil Soup with a side of Fresh Greens', 'dinner': 'Chicken Stir-fry with Mixed Vegetables and Cauliflower Rice'}}"
9848,20,57.47158981686131,1.6320587949800818,M,21.57653045817556,1533.39,1.7,2606.763,8,20,,Shellfish,"{'Monday': {'breakfast': 'Oatmeal with Fresh Berries and Almond Butter', 'lunch': 'Grilled Chicken Salad with Mixed Greens and Balsamic Vinaigrette', 'dinner': 'Salmon with Roasted Vegetables and Quinoa'}, 'Tuesday': {'breakfast': 'Fruit Smoothie with Banana, Strawberries, and Almond Milk', 'lunch': 'Turkey and Avocado Wrap with Whole Grain Tortilla', 'dinner': 'Grilled Chicken with Sweet Potato and Broccoli'}, 'Wednesday': {'breakfast': 'Chia Pudding with Almond Milk, Berries, and Almond Butter', 'lunch': 'Quinoa Bowl with Roasted Vegetables and Chickpeas', 'dinner': 'Beef Stir-fry with Bell Peppers and Cauliflower Rice'}, 'Thursday': {'breakfast': 'Greek Yogurt with Granola and Mixed Berries', 'lunch': 'Tuna Salad with Mixed Greens and Lemon Vinaigrette', 'dinner': 'Baked Chicken with Brown Rice and Steamed Asparagus'}, 'Friday': {'breakfast': 'Avocado Toast with Tomato', 'lunch': 'Lentil Soup with Whole Grain Crackers', 'dinner': 'Grilled Pork Chops with Mashed Potatoes and Steamed Green Beans'}, 'Saturday': {'breakfast': 'Scrambled Tofu with Spinach and Mushrooms', 'lunch': 'Vegetable Stir-fry with Tofu and Rice Noodles', 'dinner': 'Grilled Steak with Sweet Potato and Roasted Brussels Sprouts'}, 'Sunday': {'breakfast': 'Whole Wheat Pancakes with Maple Syrup and Fresh Fruit', 'lunch': 'Grilled Chicken Caesar Salad (no shellfish)', 'dinner': 'Pasta with Marinara Sauce and Grilled Vegetables'}}"
